parcode,trial,fix_item,fix_time
vai,129,1,360.000000
vai,129,0,86.000000
vai,129,2,712.000000
vai,129,0,598.000000
vai,129,1,160.000000
vai,129,0,84.000000
vai,129,2,270.000000
vai,130,3,466.000000
vai,130,0,54.000000
vai,130,1,170.000000
vai,130,0,68.000000
vai,130,2,314.000000
vai,130,0,170.000000
vai,130,1,282.000000
vai,131,3,436.000000
vai,131,0,50.000000
vai,131,1,220.000000
vai,131,0,84.000000
vai,131,2,380.000000
vai,131,0,158.000000
vai,131,1,890.000000
vai,131,0,84.000000
vai,131,2,846.000000
vai,132,3,552.000000
vai,132,0,8.000000
vai,132,3,154.000000
vai,132,0,50.000000
vai,132,1,192.000000
vai,132,0,72.000000
vai,132,2,564.000000
vai,133,3,478.000000
vai,133,0,48.000000
vai,133,2,236.000000
vai,133,0,154.000000
vai,133,1,368.000000
vai,133,0,48.000000
vai,134,3,512.000000
vai,134,0,380.000000
vai,134,2,200.000000
vai,135,3,512.000000
vai,135,0,380.000000
vai,135,2,408.000000
vai,136,3,536.000000
vai,136,0,50.000000
vai,136,1,218.000000
vai,136,0,142.000000
vai,136,2,436.000000
vai,137,3,742.000000
vai,137,0,282.000000
vai,137,1,276.000000
vai,137,0,80.000000
vai,137,2,4428.000000
vai,137,0,88.000000
vai,137,1,468.000000
vai,137,0,602.000000
vai,137,2,244.000000
vai,138,3,256.000000
vai,138,0,54.000000
vai,138,1,234.000000
vai,138,0,162.000000
vai,138,2,1486.000000
vai,139,3,514.000000
vai,139,0,340.000000
vai,139,2,630.000000
vai,139,0,364.000000
vai,139,1,126.000000
vai,140,3,758.000000
vai,140,0,524.000000
vai,140,2,404.000000
vai,140,0,80.000000
vai,140,1,268.000000
vai,141,3,502.000000
vai,141,0,430.000000
vai,141,2,988.000000
vai,141,0,190.000000
vai,141,1,60.000000
vai,142,3,444.000000
vai,142,0,52.000000
vai,142,2,232.000000
vai,142,0,334.000000
vai,143,3,398.000000
vai,143,0,822.000000
vai,143,2,886.000000
vai,143,0,178.000000
vai,143,1,506.000000
vai,144,3,486.000000
vai,144,0,472.000000
vai,144,2,858.000000
vai,144,0,72.000000
vai,144,1,42.000000
vai,145,3,306.000000
vai,145,0,10.000000
vai,145,3,146.000000
vai,145,0,52.000000
vai,145,1,618.000000
vai,145,0,188.000000
vai,145,2,250.000000
vai,146,3,482.000000
vai,146,0,410.000000
vai,146,1,244.000000
vai,146,0,176.000000
vai,146,2,758.000000
vai,147,3,446.000000
vai,147,0,400.000000
vai,147,2,564.000000
vai,148,3,560.000000
vai,148,0,384.000000
vai,148,2,402.000000
vai,149,3,770.000000
vai,149,0,290.000000
vai,149,2,428.000000
vai,150,3,650.000000
vai,150,0,50.000000
vai,150,1,218.000000
vai,150,0,164.000000
vai,150,2,210.000000
vai,151,3,476.000000
vai,151,0,396.000000
vai,151,2,250.000000
vai,152,3,448.000000
vai,152,0,50.000000
vai,152,1,210.000000
vai,152,0,154.000000
vai,152,2,602.000000
vai,153,3,436.000000
vai,153,0,54.000000
vai,153,1,494.000000
vai,153,0,82.000000
vai,153,2,436.000000
vai,153,0,184.000000
vai,154,3,750.000000
vai,154,0,424.000000
vai,154,2,266.000000
vai,155,3,432.000000
vai,155,0,52.000000
vai,155,1,258.000000
vai,155,0,88.000000
vai,155,2,430.000000
vai,155,0,72.000000
vai,155,1,30.000000
vai,156,3,636.000000
vai,156,0,52.000000
vai,156,2,200.000000
vai,156,0,142.000000
vai,157,3,508.000000
vai,157,0,54.000000
vai,157,2,192.000000
vai,157,0,256.000000
vai,158,3,972.000000
vai,158,0,52.000000
vai,158,2,1406.000000
vai,159,3,472.000000
vai,159,0,554.000000
vai,159,2,576.000000
vai,160,0,332.000000
vai,160,3,194.000000
vai,160,0,54.000000
vai,160,1,200.000000
vai,160,0,146.000000
vai,160,2,508.000000
vai,160,0,74.000000
vai,160,1,134.000000
vai,161,3,470.000000
vai,161,0,54.000000
vai,161,1,542.000000
vai,161,0,82.000000
vai,161,2,758.000000
vai,162,3,544.000000
vai,162,0,54.000000
vai,162,2,246.000000
vai,162,0,380.000000
vai,162,1,524.000000
vai,162,0,84.000000
vai,162,2,1092.000000
vai,162,0,188.000000
vai,162,1,732.000000
vai,163,3,468.000000
vai,163,0,54.000000
vai,163,1,192.000000
vai,163,0,178.000000
vai,163,2,550.000000
vai,163,0,80.000000
vai,163,1,640.000000
vai,163,0,80.000000
vai,163,2,188.000000
vai,164,3,584.000000
vai,164,0,48.000000
vai,164,2,480.000000
vai,164,0,420.000000
vai,164,1,518.000000
vai,164,0,88.000000
vai,164,2,1058.000000
vai,165,3,554.000000
vai,165,0,60.000000
vai,165,1,236.000000
vai,165,0,186.000000
vai,165,2,430.000000
vai,166,3,706.000000
vai,166,0,50.000000
vai,166,2,192.000000
vai,166,0,180.000000
vai,166,1,624.000000
vai,166,0,90.000000
vai,166,2,220.000000
vai,167,3,410.000000
vai,167,0,52.000000
vai,167,2,178.000000
vai,167,0,622.000000
vai,167,1,378.000000
vai,167,0,86.000000
vai,167,2,796.000000
vai,167,0,196.000000
vai,167,1,624.000000
vai,168,3,490.000000
vai,168,0,50.000000
vai,168,1,216.000000
vai,168,0,136.000000
vai,168,2,406.000000
vai,168,0,86.000000
vai,168,1,148.000000
vai,169,3,524.000000
vai,169,0,56.000000
vai,169,1,208.000000
vai,169,0,74.000000
vai,169,2,342.000000
vai,170,3,610.000000
vai,170,0,58.000000
vai,170,1,202.000000
vai,170,0,70.000000
vai,170,2,472.000000
vai,170,0,202.000000
vai,170,1,190.000000
vai,171,3,416.000000
vai,171,0,52.000000
vai,171,2,262.000000
vai,171,0,100.000000
vai,171,1,164.000000
vai,172,3,788.000000
vai,172,0,48.000000
vai,172,2,316.000000
vai,172,0,348.000000
vai,172,1,338.000000
vai,172,0,90.000000
vai,172,2,1168.000000
vai,172,0,92.000000
vai,172,1,850.000000
vai,172,0,112.000000
vai,173,3,580.000000
vai,173,0,8.000000
vai,173,3,112.000000
vai,173,0,48.000000
vai,173,2,268.000000
vai,173,0,82.000000
vai,173,1,708.000000
vai,174,3,318.000000
vai,174,0,62.000000
vai,174,2,666.000000
vai,174,0,74.000000
vai,174,1,562.000000
vai,175,3,424.000000
vai,175,0,48.000000
vai,175,2,208.000000
vai,175,0,70.000000
vai,175,1,194.000000
vai,176,3,490.000000
vai,176,0,46.000000
vai,176,2,266.000000
vai,176,0,188.000000
vai,176,1,642.000000
vai,176,0,92.000000
vai,176,2,1378.000000
vai,176,0,166.000000
vai,176,1,478.000000
vai,177,3,498.000000
vai,177,0,56.000000
vai,177,1,220.000000
vai,177,0,146.000000
vai,177,2,496.000000
vai,177,0,84.000000
vai,177,1,30.000000
vai,178,3,724.000000
vai,178,0,64.000000
vai,178,1,230.000000
vai,178,0,90.000000
vai,178,2,350.000000
vai,179,3,632.000000
vai,179,0,232.000000
vai,179,2,154.000000
vai,179,0,68.000000
vai,179,1,290.000000
vai,180,3,474.000000
vai,180,0,64.000000
vai,180,1,172.000000
vai,180,0,152.000000
vai,180,2,704.000000
vai,180,0,82.000000
vai,180,1,148.000000
vai,180,0,52.000000
vai,181,3,426.000000
vai,181,0,52.000000
vai,181,1,424.000000
vai,181,0,92.000000
vai,181,2,534.000000
vai,181,0,206.000000
vai,181,1,446.000000
vai,182,3,496.000000
vai,182,0,52.000000
vai,182,1,602.000000
vai,182,0,94.000000
vai,182,2,460.000000
vai,183,3,320.000000
vai,183,0,254.000000
vai,183,2,200.000000
vai,183,0,74.000000
vai,183,1,560.000000
vai,184,3,558.000000
vai,184,0,52.000000
vai,184,1,210.000000
vai,184,0,164.000000
vai,184,2,448.000000
vai,184,0,24.000000
vai,185,3,492.000000
vai,185,0,48.000000
vai,185,2,178.000000
vai,185,0,150.000000
vai,185,1,230.000000
vai,185,0,98.000000
vai,186,3,502.000000
vai,186,0,54.000000
vai,186,2,166.000000
vai,186,0,144.000000
vai,186,1,184.000000
vai,186,0,154.000000
vai,186,2,394.000000
vai,186,0,212.000000
vai,187,3,628.000000
vai,187,0,48.000000
vai,187,2,176.000000
vai,187,0,76.000000
vai,187,1,214.000000
vai,187,0,166.000000
vai,187,2,754.000000
vai,187,0,88.000000
vai,187,1,868.000000
vai,187,0,176.000000
vai,187,2,720.000000
vai,188,3,450.000000
vai,188,0,64.000000
vai,188,2,192.000000
vai,188,0,98.000000
vai,188,1,332.000000
vai,188,0,318.000000
vai,188,2,58.000000
vai,189,3,286.000000
vai,189,0,356.000000
vai,189,2,492.000000
vai,190,3,630.000000
vai,190,0,310.000000
vai,190,2,196.000000
vai,190,0,204.000000
vai,190,1,154.000000
vai,191,3,518.000000
vai,191,0,54.000000
vai,191,1,202.000000
vai,191,0,74.000000
vai,191,2,386.000000
vai,191,0,200.000000
vai,191,1,108.000000
vai,192,3,402.000000
vai,192,0,56.000000
vai,192,2,166.000000
vai,192,0,378.000000
vai,192,1,322.000000
vai,192,0,82.000000
vai,192,2,266.000000
vai,193,3,496.000000
vai,193,0,50.000000
vai,193,2,164.000000
vai,193,0,102.000000
vai,193,1,398.000000
vai,193,0,182.000000
vai,193,2,598.000000
vai,194,3,586.000000
vai,194,0,294.000000
vai,194,2,514.000000
vai,194,0,242.000000
vai,194,1,392.000000
vai,195,3,314.000000
vai,195,0,210.000000
vai,195,3,302.000000
vai,195,0,50.000000
vai,195,1,186.000000
vai,195,0,90.000000
vai,195,2,286.000000
vai,195,0,422.000000
vai,196,3,858.000000
vai,196,0,54.000000
vai,196,1,438.000000
vai,196,0,76.000000
vai,196,2,598.000000
vai,196,0,184.000000
vai,196,1,392.000000
vai,197,3,586.000000
vai,197,0,372.000000
vai,197,2,692.000000
vai,197,0,194.000000
vai,197,1,662.000000
vai,197,0,90.000000
vai,197,2,82.000000
vai,198,3,522.000000
vai,198,0,406.000000
vai,198,2,406.000000
vai,198,0,420.000000
vai,198,1,188.000000
vai,198,0,84.000000
vai,198,2,242.000000
vai,199,3,666.000000
vai,199,0,334.000000
vai,199,2,602.000000
vai,199,0,314.000000
vai,199,1,524.000000
vai,199,0,140.000000
vai,199,2,320.000000
vai,200,3,530.000000
vai,200,0,52.000000
vai,200,1,266.000000
vai,200,0,158.000000
vai,200,2,568.000000
vai,200,0,76.000000
vai,200,1,204.000000
vai,201,3,428.000000
vai,201,0,52.000000
vai,201,1,308.000000
vai,201,0,94.000000
vai,201,2,646.000000
vai,202,3,526.000000
vai,202,0,46.000000
vai,202,2,230.000000
vai,202,0,252.000000
vai,202,1,308.000000
vai,202,0,164.000000
vai,202,2,402.000000
vai,203,3,534.000000
vai,203,0,56.000000
vai,203,1,316.000000
vai,203,0,86.000000
vai,203,2,380.000000
vai,204,3,604.000000
vai,204,0,60.000000
vai,204,1,172.000000
vai,204,0,162.000000
vai,204,2,152.000000
vai,205,3,586.000000
vai,205,0,54.000000
vai,205,2,226.000000
vai,205,0,80.000000
vai,205,1,658.000000
vai,206,3,492.000000
vai,206,0,62.000000
vai,206,1,216.000000
vai,206,0,188.000000
vai,206,2,174.000000
vai,207,3,552.000000
vai,207,0,46.000000
vai,207,2,210.000000
vai,207,0,372.000000
vai,207,1,172.000000
vai,207,0,184.000000
vai,207,2,560.000000
vai,208,3,534.000000
vai,208,0,58.000000
vai,208,1,202.000000
vai,208,0,156.000000
vai,208,2,298.000000
vai,208,0,290.000000
vai,209,3,858.000000
vai,209,0,20.000000
vai,209,3,28.000000
vai,209,0,52.000000
vai,209,2,296.000000
vai,209,0,74.000000
vai,209,1,464.000000
vai,209,0,86.000000
vai,209,2,248.000000
vai,210,3,528.000000
vai,210,0,54.000000
vai,210,2,1242.000000
vai,210,0,82.000000
vai,210,1,350.000000
vai,211,3,696.000000
vai,211,0,62.000000
vai,211,2,854.000000
vai,212,3,792.000000
vai,212,0,50.000000
vai,212,2,958.000000
vai,213,3,486.000000
vai,213,0,342.000000
vai,213,2,314.000000
vai,213,0,384.000000
vai,214,3,466.000000
vai,214,0,50.000000
vai,214,2,174.000000
vai,214,0,690.000000
vai,214,1,264.000000
vai,214,0,68.000000
vai,214,2,838.000000
vai,214,0,86.000000
vai,215,3,828.000000
vai,215,0,274.000000
vai,215,2,408.000000
vai,216,3,558.000000
vai,216,0,56.000000
vai,216,2,906.000000
vai,217,3,434.000000
vai,217,0,306.000000
vai,217,2,294.000000
vai,218,3,728.000000
vai,218,0,48.000000
vai,218,2,1180.000000
vai,218,0,170.000000
vai,218,1,688.000000
vai,218,0,86.000000
vai,218,2,190.000000
vai,219,3,796.000000
vai,219,0,52.000000
vai,219,2,182.000000
vai,219,0,550.000000
vai,220,3,666.000000
vai,220,0,48.000000
vai,220,2,172.000000
vai,220,0,338.000000
vai,220,1,854.000000
vai,220,0,162.000000
vai,220,2,282.000000
vai,221,3,362.000000
vai,221,0,8.000000
vai,221,3,300.000000
vai,221,0,62.000000
vai,221,2,1956.000000
vai,222,3,852.000000
vai,222,0,50.000000
vai,222,2,170.000000
vai,222,0,82.000000
vai,222,1,248.000000
vai,223,3,524.000000
vai,223,0,50.000000
vai,223,2,1114.000000
vai,224,3,604.000000
vai,224,0,542.000000
vai,224,2,374.000000
vai,224,0,176.000000
vai,224,1,54.000000
vai,225,3,282.000000
vai,225,0,424.000000
vai,225,2,678.000000
vai,225,0,94.000000
vai,225,1,774.000000
vai,226,3,440.000000
vai,226,0,50.000000
vai,226,2,442.000000
vai,226,0,84.000000
vai,226,1,354.000000
vai,226,0,128.000000
vai,226,2,60.000000
vai,227,3,574.000000
vai,227,0,58.000000
vai,227,2,190.000000
vai,227,0,162.000000
vai,227,1,504.000000
vai,227,0,94.000000
vai,227,2,392.000000
vai,228,3,550.000000
vai,228,0,286.000000
vai,228,2,572.000000
vai,228,0,186.000000
vai,228,1,458.000000
vai,228,0,196.000000
vai,229,0,24.000000
vai,229,3,316.000000
vai,229,0,358.000000
vai,229,2,508.000000
vai,230,3,516.000000
vai,230,0,48.000000
vai,230,2,326.000000
vai,230,0,366.000000
vai,230,1,580.000000
vai,230,0,160.000000
vai,230,2,966.000000
vai,230,0,546.000000
vai,230,1,790.000000
vai,230,0,846.000000
vai,230,2,1804.000000
vai,230,0,92.000000
vai,230,1,106.000000
vai,231,3,514.000000
vai,231,0,52.000000
vai,231,1,228.000000
vai,231,0,86.000000
vai,231,2,112.000000
vai,232,3,548.000000
vai,232,0,52.000000
vai,232,2,200.000000
vai,232,0,168.000000
vai,232,1,196.000000
vai,233,3,766.000000
vai,233,0,54.000000
vai,233,2,166.000000
vai,233,0,456.000000
vai,234,3,450.000000
vai,234,0,338.000000
vai,234,2,342.000000
vai,234,0,74.000000
vai,235,3,548.000000
vai,235,0,400.000000
vai,235,2,334.000000
vai,235,0,132.000000
vai,236,3,550.000000
vai,236,0,356.000000
vai,236,2,316.000000
vai,236,0,108.000000
vai,237,3,522.000000
vai,237,0,406.000000
vai,237,2,328.000000
vai,238,3,584.000000
vai,238,0,326.000000
vai,238,2,406.000000
vai,238,0,72.000000
vai,238,1,216.000000
vai,239,3,538.000000
vai,239,0,370.000000
vai,239,2,470.000000
vai,239,0,80.000000
vai,239,1,280.000000
vai,240,3,572.000000
vai,240,0,46.000000
vai,240,2,222.000000
vai,240,0,306.000000
vai,241,3,644.000000
vai,241,0,104.000000
vai,241,2,164.000000
vai,241,0,342.000000
vai,242,3,336.000000
vai,242,0,990.000000
vai,242,2,160.000000
vai,242,0,294.000000
vai,243,3,494.000000
vai,243,0,342.000000
vai,243,2,380.000000
vai,243,0,88.000000
vai,243,1,426.000000
vai,243,0,388.000000
vai,243,2,416.000000
vai,244,3,622.000000
vai,244,0,60.000000
vai,244,1,232.000000
vai,244,0,150.000000
vai,244,2,522.000000
vai,244,0,390.000000
vai,245,3,472.000000
vai,245,0,56.000000
vai,245,1,198.000000
vai,245,0,82.000000
vai,245,2,342.000000
vai,245,0,74.000000
vai,245,1,108.000000
vai,246,3,304.000000
vai,246,0,210.000000
vai,246,3,254.000000
vai,246,0,346.000000
vai,246,2,1688.000000
vai,247,3,542.000000
vai,247,0,378.000000
vai,247,2,562.000000
vai,247,0,86.000000
vai,247,1,204.000000
vai,248,3,482.000000
vai,248,0,422.000000
vai,248,2,210.000000
vai,249,3,326.000000
vai,249,0,270.000000
vai,249,1,164.000000
vai,249,0,136.000000
vai,249,2,422.000000
vai,250,3,678.000000
vai,250,0,56.000000
vai,250,2,284.000000
vai,251,3,830.000000
vai,251,0,54.000000
vai,251,2,214.000000
vai,251,0,76.000000
vai,251,1,54.000000
vai,252,3,432.000000
vai,252,0,54.000000
vai,252,1,344.000000
vai,252,0,86.000000
vai,252,2,346.000000
vai,253,0,976.000000
vai,253,3,70.000000
vai,253,0,840.000000
vai,253,3,14.000000
vai,253,0,196.000000
vai,253,2,214.000000
vai,253,0,78.000000
vai,253,1,234.000000
vai,254,3,800.000000
vai,254,0,48.000000
vai,254,2,420.000000
vai,254,0,74.000000
vai,254,1,402.000000
vai,254,0,74.000000
vai,255,3,516.000000
vai,255,0,52.000000
vai,255,2,230.000000
vai,255,0,140.000000
vai,255,1,282.000000
vai,256,3,522.000000
vai,256,0,48.000000
vai,256,2,232.000000
vai,256,0,180.000000
vai,256,1,80.000000
vai,257,3,500.000000
vai,257,0,52.000000
vai,257,1,262.000000
vai,257,0,90.000000
vai,257,2,356.000000
vai,257,0,196.000000
vai,257,1,66.000000
vai,258,3,570.000000
vai,258,0,54.000000
vai,258,2,324.000000
vai,258,0,106.000000
vai,258,1,834.000000
vai,258,0,80.000000
vai,258,2,620.000000
vai,258,0,202.000000
vai,258,1,488.000000
vai,259,3,528.000000
vai,259,0,52.000000
vai,259,1,270.000000
vai,259,0,76.000000
vai,259,2,462.000000
vai,260,3,576.000000
vai,260,0,54.000000
vai,260,2,312.000000
vai,260,0,84.000000
vai,260,1,500.000000
vai,260,0,88.000000
vai,260,2,546.000000
vai,261,3,636.000000
vai,261,0,48.000000
vai,261,2,216.000000
vai,261,0,70.000000
vai,261,1,178.000000
vai,262,3,564.000000
vai,262,0,58.000000
vai,262,1,184.000000
vai,262,0,102.000000
vai,262,2,484.000000
vai,262,0,88.000000
vai,262,1,938.000000
vai,262,0,166.000000
vai,262,2,564.000000
vai,263,3,570.000000
vai,263,0,58.000000
vai,263,2,246.000000
vai,263,0,80.000000
vai,263,1,356.000000
vai,263,0,134.000000
vai,264,3,560.000000
vai,264,0,54.000000
vai,264,2,188.000000
vai,264,0,166.000000
vai,264,1,408.000000
vai,264,0,78.000000
vai,264,2,322.000000
vai,265,3,784.000000
vai,265,0,50.000000
vai,265,2,224.000000
vai,265,0,516.000000
vai,266,3,608.000000
vai,266,0,56.000000
vai,266,1,182.000000
vai,266,0,82.000000
vai,266,2,144.000000
vai,267,3,388.000000
vai,267,0,54.000000
vai,267,1,262.000000
vai,267,0,132.000000
vai,267,2,200.000000
vai,268,3,574.000000
vai,268,0,56.000000
vai,268,2,164.000000
vai,268,0,78.000000
vai,268,1,132.000000
vai,269,3,534.000000
vai,269,0,186.000000
vai,269,1,424.000000
vai,269,0,84.000000
vai,269,2,1100.000000
vai,269,0,226.000000
vai,270,3,450.000000
vai,270,0,52.000000
vai,270,1,244.000000
vai,270,0,78.000000
vai,270,2,154.000000
vai,271,3,552.000000
vai,271,0,56.000000
vai,271,1,208.000000
vai,271,0,78.000000
vai,271,2,364.000000
vai,271,0,214.000000
vai,272,3,430.000000
vai,272,0,52.000000
vai,272,1,590.000000
vai,272,0,162.000000
vai,272,2,1246.000000
vai,272,0,198.000000
vai,272,1,2348.000000
vai,272,0,80.000000
vai,272,2,1012.000000
vai,272,0,364.000000
vai,272,1,314.000000
vai,272,0,136.000000
vai,273,3,832.000000
vai,273,0,52.000000
vai,273,1,654.000000
vai,273,0,146.000000
vai,273,2,616.000000
vai,274,3,276.000000
vai,274,0,6.000000
vai,274,3,214.000000
vai,274,0,702.000000
vai,274,2,846.000000
vai,274,0,382.000000
vai,274,1,716.000000
vai,274,0,84.000000
vai,274,2,664.000000
vai,274,0,200.000000
vai,274,1,218.000000
vai,275,3,504.000000
vai,275,0,54.000000
vai,275,1,492.000000
vai,275,0,140.000000
vai,275,2,948.000000
vai,275,0,192.000000
vai,276,3,238.000000
vai,276,0,48.000000
vai,276,1,578.000000
vai,276,0,146.000000
vai,276,2,1266.000000
vai,276,0,152.000000
vai,276,1,650.000000
vai,276,0,142.000000
vai,276,2,314.000000
vai,277,3,402.000000
vai,277,0,60.000000
vai,277,1,406.000000
vai,277,0,114.000000
vai,277,2,468.000000
vai,278,3,198.000000
vai,278,0,238.000000
vai,278,1,432.000000
vai,278,0,94.000000
vai,278,2,310.000000
vai,279,3,412.000000
vai,279,0,54.000000
vai,279,1,352.000000
vai,279,0,104.000000
vai,279,2,640.000000
vai,280,3,460.000000
vai,280,0,60.000000
vai,280,1,422.000000
vai,280,0,116.000000
vai,280,2,530.000000
vai,280,0,186.000000
vai,280,1,552.000000
vai,281,3,410.000000
vai,281,0,54.000000
vai,281,1,530.000000
vai,281,0,92.000000
vai,281,2,1038.000000
vai,281,0,154.000000
vai,281,1,656.000000
vai,282,3,476.000000
vai,282,0,52.000000
vai,282,1,370.000000
vai,282,0,116.000000
vai,282,2,1592.000000
vai,282,0,322.000000
vai,282,1,318.000000
vai,283,3,362.000000
vai,283,0,212.000000
vai,283,1,436.000000
vai,283,0,154.000000
vai,283,2,1208.000000
vai,283,0,82.000000
vai,283,1,440.000000
vai,284,3,286.000000
vai,284,0,52.000000
vai,284,1,336.000000
vai,284,0,140.000000
vai,284,2,736.000000
vai,285,3,426.000000
vai,285,0,52.000000
vai,285,1,344.000000
vai,285,0,122.000000
vai,285,2,398.000000
vai,286,3,458.000000
vai,286,0,50.000000
vai,286,1,396.000000
vai,286,0,104.000000
vai,286,2,816.000000
vai,286,0,312.000000
vai,286,1,436.000000
vai,287,3,178.000000
vai,287,0,50.000000
vai,287,1,292.000000
vai,287,0,108.000000
vai,287,2,542.000000
vai,287,0,148.000000
vai,288,0,236.000000
vai,288,1,230.000000
vai,288,0,80.000000
vai,288,2,490.000000
vai,289,3,608.000000
vai,289,0,54.000000
vai,289,1,308.000000
vai,289,0,82.000000
vai,289,2,268.000000
vai,290,0,238.000000
vai,290,1,232.000000
vai,290,0,68.000000
vai,290,2,194.000000
vai,291,3,220.000000
vai,291,0,50.000000
vai,291,1,296.000000
vai,291,0,82.000000
vai,291,2,704.000000
vai,292,3,286.000000
vai,292,0,48.000000
vai,292,2,540.000000
vai,292,0,248.000000
vai,292,1,472.000000
vai,293,3,400.000000
vai,293,0,210.000000
vai,293,1,388.000000
vai,293,0,76.000000
vai,293,2,510.000000
vai,294,3,426.000000
vai,294,0,50.000000
vai,294,1,298.000000
vai,294,0,74.000000
vai,294,2,626.000000
vai,295,3,468.000000
vai,295,0,50.000000
vai,295,2,380.000000
vai,295,0,86.000000
vai,295,1,180.000000
vai,296,3,390.000000
vai,296,0,52.000000
vai,296,1,334.000000
vai,296,0,164.000000
vai,296,2,850.000000
vai,296,0,168.000000
vai,296,1,816.000000
vai,296,0,154.000000
vai,296,2,996.000000
vai,297,3,616.000000
vai,297,0,52.000000
vai,297,1,376.000000
vai,297,0,78.000000
vai,297,2,1082.000000
vai,297,0,408.000000
vai,297,1,464.000000
vai,298,3,470.000000
vai,298,0,50.000000
vai,298,2,644.000000
vai,298,0,82.000000
vai,298,1,862.000000
vai,298,0,144.000000
vai,298,2,608.000000
vai,298,0,86.000000
vai,298,1,1020.000000
vai,298,0,82.000000
vai,298,2,40.000000
vai,299,3,542.000000
vai,299,0,52.000000
vai,299,1,324.000000
vai,299,0,154.000000
vai,299,2,930.000000
vai,299,0,88.000000
vai,299,1,186.000000
vai,300,3,274.000000
vai,300,0,256.000000
vai,300,1,278.000000
vai,300,0,72.000000
vai,300,2,422.000000
vai,301,3,450.000000
vai,301,0,54.000000
vai,301,1,336.000000
vai,301,0,82.000000
vai,301,2,450.000000
vai,302,3,504.000000
vai,302,0,52.000000
vai,302,1,422.000000
vai,302,0,70.000000
vai,302,2,574.000000
vai,303,3,492.000000
vai,303,0,222.000000
vai,303,2,450.000000
vai,303,0,104.000000
vai,303,1,1320.000000
vai,303,0,138.000000
vai,303,2,1426.000000
vai,303,0,324.000000
vai,303,1,716.000000
vai,303,0,82.000000
vai,303,2,622.000000
vai,303,0,192.000000
vai,303,1,86.000000
vai,304,3,474.000000
vai,304,0,52.000000
vai,304,1,534.000000
vai,304,0,110.000000
vai,304,2,724.000000
vai,304,0,250.000000
vai,305,3,486.000000
vai,305,0,54.000000
vai,305,1,342.000000
vai,305,0,128.000000
vai,305,2,612.000000
vai,306,3,468.000000
vai,306,0,54.000000
vai,306,1,360.000000
vai,306,0,72.000000
vai,306,2,726.000000
vai,306,0,356.000000
vai,306,1,380.000000
vai,306,0,102.000000
vai,307,3,252.000000
vai,307,0,54.000000
vai,307,1,280.000000
vai,307,0,70.000000
vai,307,2,482.000000
vai,307,0,122.000000
vai,308,3,482.000000
vai,308,0,52.000000
vai,308,1,630.000000
vai,308,0,82.000000
vai,308,2,676.000000
vai,308,0,740.000000
vai,309,3,490.000000
vai,309,0,534.000000
vai,309,2,464.000000
vai,309,0,84.000000
vai,309,1,798.000000
vai,310,3,420.000000
vai,310,0,50.000000
vai,310,1,366.000000
vai,310,0,120.000000
vai,310,2,526.000000
vai,310,0,80.000000
vai,310,1,126.000000
vai,311,3,436.000000
vai,311,0,506.000000
vai,311,2,880.000000
vai,312,3,310.000000
vai,312,0,780.000000
vai,312,2,1758.000000
vai,312,0,444.000000
vai,312,1,170.000000
vai,313,3,614.000000
vai,313,0,62.000000
vai,313,1,388.000000
vai,313,0,84.000000
vai,313,2,522.000000
vai,314,3,438.000000
vai,314,0,442.000000
vai,314,2,488.000000
vai,315,3,468.000000
vai,315,0,428.000000
vai,315,2,566.000000
vai,316,3,452.000000
vai,316,0,56.000000
vai,316,1,310.000000
vai,316,0,72.000000
vai,316,2,512.000000
vai,316,0,184.000000
vai,316,1,92.000000
vai,317,3,450.000000
vai,317,0,558.000000
vai,317,2,1370.000000
vai,317,0,296.000000
vai,317,1,978.000000
vai,317,0,162.000000
vai,317,2,1120.000000
vai,317,0,170.000000
vai,317,1,112.000000
vai,318,3,390.000000
vai,318,0,200.000000
vai,318,1,436.000000
vai,318,0,82.000000
vai,318,2,540.000000
vai,318,0,76.000000
vai,318,1,500.000000
vai,319,3,504.000000
vai,319,0,50.000000
vai,319,1,204.000000
vai,319,0,64.000000
vai,319,2,460.000000
vai,319,0,528.000000
vai,319,1,284.000000
vai,320,3,350.000000
vai,320,0,512.000000
vai,320,2,540.000000
vai,320,0,198.000000
vai,320,3,104.000000
vai,320,0,186.000000
vai,321,3,428.000000
vai,321,0,50.000000
vai,321,1,248.000000
vai,321,0,74.000000
vai,321,2,416.000000
vai,321,0,200.000000
vai,322,3,474.000000
vai,322,0,48.000000
vai,322,2,292.000000
vai,322,0,512.000000
vai,323,3,382.000000
vai,323,0,472.000000
vai,323,2,364.000000
vai,323,0,162.000000
vai,324,3,440.000000
vai,324,0,382.000000
vai,324,2,234.000000
vai,325,3,420.000000
vai,325,0,368.000000
vai,325,2,310.000000
vai,326,3,454.000000
vai,326,0,46.000000
vai,326,2,1644.000000
vai,327,3,382.000000
vai,327,0,470.000000
vai,327,2,482.000000
vai,327,0,192.000000
vai,327,1,832.000000
vai,327,0,90.000000
vai,327,2,764.000000
vai,327,0,82.000000
vai,327,1,74.000000
vai,328,3,384.000000
vai,328,0,372.000000
vai,328,2,342.000000
vai,328,0,74.000000
vai,328,1,292.000000
vai,329,3,588.000000
vai,329,0,484.000000
vai,329,2,822.000000
vai,329,0,180.000000
vai,329,1,1770.000000
vai,329,0,448.000000
vai,329,2,582.000000
